proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\Filters\scanTime.vb,23,0,6,17,1,1,2,2,0,590,590.00 B
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\Filters\msLevel.vb,19,0,5,14,1,1,1,2,0,471,471.00 B
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\Filters\Filter.vb,19,2,5,12,1,0,0,2,0,709,709.00 B
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\OutFileTypes.vb,40,27,1,12,1,0,0,0,0,962,962.00 B
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,ProteoWizard.Interop\ProteoWizardCLI.vb,284,177,27,80,1,1,3,5,0,13671,13.67 KB
mzkit\src\assembly\ProteoWizard.Interop\ProteoWizard.Interop.vbproj,<project>,462,217,57,188,7,3,6,14,0,19247,19.25 KB
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\WiffFileReader\Flags.vb,17,0,3,14,3,0,0,0,0,298,298.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\Extensions.vb,14,0,2,12,1,0,0,1,0,418,418.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\WiffFileReader\PeakList.vb,11,0,3,8,1,0,1,0,0,245,245.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\WiffFileReader\ScanInfo.vb,46,0,22,24,1,22,0,0,0,978,978.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\WiffFileReader\WiffScanFileReader.vb,289,10,53,226,1,6,7,4,0,11261,11.26 KB
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\MRMReader.vb,3,0,1,2,1,0,0,0,0,34,34.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\FullScanReader.vb,3,0,1,2,1,0,0,0,0,39,39.00 B
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,sciexWiffReader\LicenseFile.vb,79,13,14,52,1,5,0,2,0,2263,2.26 KB
mzkit\src\assembly\sciexWiffReader\sciexWiffReader.vbproj,<project>,462,23,99,340,10,33,8,7,0,15536,15.54 KB
mzkit\src\assembly\SpectrumTree\SpectrumTree.vbproj,SpectrumTree\BlockNode.vb,26,0,6,20,1,3,0,1,0,747,747.00 B
mzkit\src\assembly\SpectrumTree\SpectrumTree.vbproj,SpectrumTree\TreeSearch.vb,58,18,12,28,1,0,2,2,0,2087,2.09 KB
mzkit\src\assembly\SpectrumTree\SpectrumTree.vbproj,SpectrumTree\Reader.vb,128,14,22,92,1,3,3,3,0,4844,4.84 KB
mzkit\src\assembly\SpectrumTree\SpectrumTree.vbproj,SpectrumTree\Writer.vb,129,17,25,87,1,0,5,1,0,4554,4.55 KB
mzkit\src\assembly\SpectrumTree\SpectrumTree.vbproj,<project>,341,49,65,227,4,6,10,7,0,12232,12.23 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\LabelParser.vb,69,14,11,44,1,0,0,0,0,4997,5.00 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\Utils.vb,26,1,4,21,1,0,1,0,0,1172,1.17 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\SimpleScanAccessTruncated.vb,13,0,3,10,1,2,1,0,0,462,462.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\MassPrecisionInfoType.vb,33,18,5,10,1,0,0,0,0,786,786.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\ParentIonInfoType.vb,83,43,12,28,1,0,1,1,0,2669,2.67 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\MRMInfo.vb,30,11,6,13,1,0,1,0,0,861,861.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\MRMMassRangeType.vb,34,18,5,11,1,0,0,1,0,875,875.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\RawFileInfo.vb,200,94,27,79,1,0,2,0,0,6387,6.39 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\TuneMethodSettingType.vb,30,15,4,11,1,0,0,1,0,858,858.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\TuneMethod.vb,15,6,3,6,1,0,0,0,0,347,347.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\SingleScanInfo.vb,298,141,52,105,1,30,3,2,0,10942,10.94 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\FTLabelInfoType.vb,59,31,8,20,1,1,0,1,0,1751,1.75 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DeviceInfo.vb,137,50,22,65,1,11,1,1,0,4530,4.53 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\Enums\IntensityCutoffTypeConstants.vb,21,13,2,6,1,0,0,0,0,600,600.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\Enums\MRMScanTypeConstants.vb,30,18,4,8,1,0,0,0,0,626,626.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\Enums\InstFlags.vb,25,15,3,7,1,0,0,0,0,603,603.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\MSFileReader.vb,209,31,35,143,1,6,2,7,0,7412,7.41 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\DataObjects\RawLabelData.vb,30,12,6,12,1,5,0,1,0,853,853.00 B
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\ThermoReaderOptions.vb,110,58,16,36,3,10,0,1,0,3544,3.54 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,ThermoRawFileReader\XRawFileIO.vb,2531,591,441,1499,1,7,15,45,0,109278,109.28 KB
mzkit\src\assembly\ThermoRawFileReader\ThermoRawFileReader.vbproj,<project>,3983,1180,669,2134,22,72,27,61,0,159553,159.55 KB
mzkit\src\assembly\ThermoRawFileReader\test\test.vbproj,test\Module1.vb,16,0,5,11,1,0,1,0,0,458,458.00 B
mzkit\src\assembly\ThermoRawFileReader\test\test.vbproj,test\Module2.vb,12,0,4,8,1,0,1,0,0,335,335.00 B
mzkit\src\assembly\ThermoRawFileReader\test\test.vbproj,<project>,28,0,9,19,2,0,2,0,0,793,793.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\ExactMassProvider.vb,17,0,8,9,3,3,0,0,0,299,299.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\AbbrevStatsType.vb,65,45,5,15,1,8,0,1,0,2655,2.66 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\DNPOrWileyType.vb,7,0,1,6,1,0,0,0,0,102,102.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\ElementNumType.vb,48,0,6,42,1,0,1,0,0,1334,1.33 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\FormalCharge.vb,76,13,15,48,1,0,0,2,0,3299,3.30 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\HeteroatomRatioCheck.vb,89,21,10,58,1,0,0,3,0,3764,3.76 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Isotopic\Calculator.vb,110,32,15,63,1,0,0,4,0,4337,4.34 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Isotopic\IsotopeCount.vb,88,15,14,59,1,1,0,2,0,3148,3.15 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Isotopic\IsotopeDistribution.vb,94,9,17,68,1,6,0,3,0,4401,4.40 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Isotopic\Isotope.vb,14,0,4,10,1,3,0,1,0,350,350.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Models\FormulaComposition.vb,70,13,10,47,1,4,1,3,0,2441,2.44 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\SearchOption.vb,130,0,20,110,1,3,1,7,0,4897,4.90 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\FormulaSearch.vb,232,36,42,154,1,0,1,6,0,9851,9.85 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\ElementSearchCandiate.vb,14,0,4,10,1,3,0,1,0,361,361.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Models\Formula.vb,173,25,27,121,1,6,1,2,9,6405,6.41 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\FormulaScanner.vb,190,21,36,133,1,0,2,4,0,6348,6.35 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Formula\Models\Element.vb,296,24,9,263,1,7,0,4,0,27981,27.98 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\InChI\Components.vb,229,124,23,82,6,8,0,1,0,9389,9.39 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\InChI\Extensions.vb,7,0,2,5,1,0,0,0,0,89,89.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\InChI\InChI.vb,64,12,10,42,1,9,1,2,0,2461,2.46 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\InChI\InChIKey.vb,54,3,12,39,1,5,1,1,0,1341,1.34 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\InChI\Layers.vb,129,45,19,65,2,0,0,7,0,4591,4.59 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\Extensions.vb,17,0,3,14,1,0,0,1,0,456,456.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\ChemicalDescriptor.vb,161,22,24,115,1,18,2,6,0,5955,5.96 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\NaturalProduct\TokenScanner.vb,63,0,13,50,1,0,1,4,0,1853,1.85 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\NaturalProduct\NameToken.vb,34,15,4,15,2,0,1,0,0,780,780.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\NaturalProduct\Extensions.vb,14,0,2,12,1,0,0,1,0,363,363.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\NaturalProduct\QuantityPrefix.vb,17,0,1,16,1,0,0,0,0,264,264.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\NaturalProduct\GlycosylNameSolver.vb,285,6,42,237,1,0,1,9,0,10564,10.56 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\NamespaceDoc.vb,8,3,1,4,1,0,0,0,0,167,167.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\SDF.vb,93,40,13,40,1,6,0,5,0,3972,3.97 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\SDFParser.vb,197,34,28,135,1,0,0,7,0,7418,7.42 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\Struct\Elements.vb,153,12,26,115,2,6,0,7,0,4821,4.82 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\Struct\Enums.vb,35,18,2,15,2,0,0,0,0,764,764.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\Struct\Mol.vb,89,27,11,51,1,2,0,4,0,3156,3.16 KB
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,Chemoinformatics\SDF\Struct\Point3D.vb,10,0,3,7,1,3,0,0,0,184,184.00 B
mzkit\src\metadb\Chemoinformatics\Chemoinformatics.vbproj,<project>,3372,615,482,2275,47,101,14,98,9,140561,140.56 KB
mzkit\src\metadb\Chemoinformatics\test\test.vbproj,test\inchiTest.vb,28,8,9,11,1,0,1,0,0,644,644.00 B
mzkit\src\metadb\Chemoinformatics\test\test.vbproj,test\nameTest.vb,36,0,10,26,1,0,2,0,0,1684,1.68 KB
mzkit\src\metadb\Chemoinformatics\test\test.vbproj,test\PeakAnnotations.vb,81,67,14,0,0,0,0,0,0,2870,2.87 KB
mzkit\src\metadb\Chemoinformatics\test\test.vbproj,<project>,145,75,33,37,2,0,3,0,0,5198,5.20 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\Compound.vb,22,0,1,21,1,16,0,1,0,810,810.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\CompoundFlavor.vb,8,0,1,7,1,5,0,0,0,251,251.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\Content.vb,24,11,2,11,1,9,0,0,0,958,958.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\Flavor.vb,8,0,2,6,1,4,0,0,0,190,190.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\Food.vb,20,0,2,18,1,13,0,1,0,697,697.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\FoodData.vb,28,0,4,24,1,3,2,0,0,870,870.00 B
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\FoodSource.vb,47,8,7,32,3,11,0,3,0,1601,1.60 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compounds.vb,469,162,22,285,1,106,0,8,0,79877,79.88 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compounds_enzymes.vb,171,62,22,87,1,8,0,8,0,9088,9.09 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compounds_flavors.vb,179,65,22,92,1,10,0,8,0,10411,10.41 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compounds_health_effects.vb,189,68,22,99,1,14,0,8,0,13549,13.55 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compounds_pathways.vb,174,64,22,88,1,7,0,8,0,8968,8.97 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compound_alternate_parents.vb,170,62,22,86,1,7,0,8,0,8687,8.69 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compound_external_descriptors.vb,173,63,22,88,1,8,0,8,0,9492,9.49 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compound_substituents.vb,170,62,22,86,1,7,0,8,0,8582,8.58 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\compound_synonyms.vb,170,62,22,86,1,7,0,8,0,8856,8.86 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\contents.vb,219,78,22,119,1,24,0,8,0,19091,19.09 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\enzymes.vb,263,96,22,145,1,32,0,8,0,25254,25.25 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\flavors.vb,171,62,22,87,1,8,0,8,0,8810,8.81 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\foodcomex_compounds.vb,257,91,22,144,1,36,0,8,0,30176,30.18 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\foodcomex_compound_providers.vb,164,60,22,82,1,5,0,8,0,8048,8.05 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\foods.vb,217,78,22,117,1,22,0,8,0,18658,18.66 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\food_taxonomies.vb,166,60,22,84,1,7,0,8,0,8776,8.78 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\health_effects.vb,181,66,22,93,1,10,0,8,0,10429,10.43 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\nutrients.vb,220,79,22,119,1,23,0,8,0,17130,17.13 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\pathways.vb,163,59,22,82,1,6,0,8,0,7628,7.63 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\mysql\references.vb,200,83,22,95,1,12,0,8,0,11223,11.22 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,FooDB\FooDB\StoredProcedure.vb,113,72,16,25,1,0,0,1,0,4346,4.35 KB
mzkit\src\metadb\FooDB\FooDB.vbproj,<project>,4356,1573,475,2308,30,420,2,166,0,332456,332.46 KB
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\AtomGroups\Alkyl.vb,59,43,3,13,1,10,0,0,0,2132,2.13 KB
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\AtomGroups\AtomGroupHandler.vb,53,0,11,42,1,0,0,3,0,2072,2.07 KB
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\AtomGroups\Amines.vb,7,0,3,4,1,1,0,0,0,183,183.00 B
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\AtomGroups\Alkenyl.vb,7,0,3,4,1,1,0,0,0,177,177.00 B
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\AtomGroups\Others.vb,7,0,3,4,1,1,0,0,0,180,180.00 B
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\AtomGroups\Ketones.vb,24,4,4,16,1,13,0,0,0,1670,1.67 KB
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\Annotation.vb,25,0,4,21,1,2,1,1,0,841,841.00 B
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\IsotopicAlignment.vb,56,5,6,45,1,0,0,2,0,2204,2.20 KB
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\PeakAnnotation.vb,93,6,18,69,1,0,0,4,0,3257,3.26 KB
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\PrecursorIonComposition.vb,12,0,3,9,1,3,1,0,0,396,396.00 B
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\PrecursorIonSearch.vb,78,8,14,56,1,1,1,2,0,2960,2.96 KB
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\Scores\IsotopicAbundanceRatio.vb,3,0,1,2,1,0,0,0,0,46,46.00 B
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\Scores\NitrogenRule.vb,22,8,3,11,1,0,0,1,0,788,788.00 B
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,FormulaSearch.Extensions\Scores\MoleculeIonStable.vb,3,0,1,2,1,0,0,0,0,41,41.00 B
mzkit\src\metadb\FormulaSearch.Extensions\FormulaSearch.Extensions.vbproj,<project>,449,74,77,298,14,32,3,13,0,16947,16.95 KB
mzkit\src\metadb\FormulaSearch.Extensions\test\test.vbproj,test\Module1.vb,55,2,13,40,1,0,2,0,0,2247,2.25 KB
mzkit\src\metadb\FormulaSearch.Extensions\test\test.vbproj,<project>,55,2,13,40,1,0,2,0,0,2247,2.25 KB
mzkit\src\metadb\KEGG\KEGG.vbproj,KEGG\Origin.vb,22,11,5,6,1,2,0,1,0,436,436.00 B
mzkit\src\metadb\KEGG\KEGG.vbproj,<project>,22,11,5,6,1,2,0,1,0,436,436.00 B
mzkit\src\metadb\KNApSAcK\KNApSAcK.vbproj,KNApSAcK\Data\Information.vb,37,8,5,24,2,15,0,1,0,1094,1.09 KB
mzkit\src\metadb\KNApSAcK\KNApSAcK.vbproj,KNApSAcK\Data\ResultEntry.vb,12,0,3,9,1,5,0,0,0,291,291.00 B
mzkit\src\metadb\KNApSAcK\KNApSAcK.vbproj,KNApSAcK\Data\QueryInput.vb,12,0,3,9,1,0,0,1,0,279,279.00 B
mzkit\src\metadb\KNApSAcK\KNApSAcK.vbproj,KNApSAcK\Web\InformationQuery.vb,85,0,12,73,1,0,1,4,0,3409,3.41 KB
mzkit\src\metadb\KNApSAcK\KNApSAcK.vbproj,KNApSAcK\KNApSAcKRef.vb,36,4,6,26,1,10,0,2,0,1192,1.19 KB
mzkit\src\metadb\KNApSAcK\KNApSAcK.vbproj,KNApSAcK\Web\SearchQuery.vb,60,0,9,51,1,0,1,4,0,2111,2.11 KB
mzkit\src\metadb\KNApSAcK\KNApSAcK.vbproj,KNApSAcK\Web\Types.vb,11,0,0,11,1,0,0,0,0,141,141.00 B
mzkit\src\metadb\KNApSAcK\KNApSAcK.vbproj,KNApSAcK\Web\Search.vb,41,0,9,32,1,0,0,2,0,1497,1.50 KB
mzkit\src\metadb\KNApSAcK\KNApSAcK.vbproj,<project>,294,12,47,235,9,30,2,14,0,10014,10.01 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Concentration\Units.vb,102,69,4,29,1,0,0,0,0,2771,2.77 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Models\MassSearch.vb,6,0,2,4,1,0,0,0,0,87,87.00 B
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Models\ICompoundNames.vb,8,0,3,5,1,0,0,1,0,158,158.00 B
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Models\MetaInfo.vb,43,4,10,29,1,6,0,2,0,1346,1.35 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\lipidMAPS\MetaTable.vb,42,0,9,33,1,0,0,3,0,1520,1.52 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\NCBI\PubChemDescriptorRepo.vb,228,34,50,144,2,0,6,1,0,10875,10.88 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\NCBI\PubChem\Web\Query\WebResponse.vb,51,5,7,39,3,27,0,0,0,1951,1.95 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\NCBI\PubChem\Web\Query\CIDExport.vb,41,0,8,33,1,0,1,3,0,1505,1.51 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\SDFExtensions.vb,169,14,15,140,1,0,0,6,0,6288,6.29 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Match\ComparesIdXrefInteger.vb,61,3,9,49,1,0,2,1,0,1707,1.71 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Match\SynonymIndex.vb,54,0,11,43,1,0,2,5,0,1997,2.00 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Match\TreeSearch.vb,55,7,11,37,1,0,1,3,0,1693,1.69 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\KEGGExtensions.vb,53,10,11,32,1,0,0,1,0,1956,1.96 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Match\MetaEquals.vb,80,3,17,60,1,0,2,3,0,2686,2.69 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Models\XrefExtensions.vb,34,0,6,28,1,0,0,2,0,856,856.00 B
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Models\Xref.vb,178,26,18,134,1,10,3,8,0,6177,6.18 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Models\ICompoundClass.vb,15,3,3,9,1,5,0,0,0,392,392.00 B
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\NaturalLanguageTerm.vb,59,8,11,40,1,0,0,2,0,2053,2.05 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Match\NameEquality.vb,80,23,11,46,1,0,0,5,0,2815,2.82 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\MetaLib\Models\MetaLib.vb,61,21,10,30,1,8,0,2,0,2261,2.26 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Concentration\Concentration.vb,100,2,6,92,1,0,0,1,0,6012,6.01 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\lipidMAPS\SDF.vb,114,27,9,78,1,28,0,3,0,6829,6.83 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\NCBI\NamespaceDoc.vb,8,3,1,4,1,0,0,0,0,184,184.00 B
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\NCBI\PubChem\PCXml\Elements.vb,25,0,4,21,3,12,0,0,0,1069,1.07 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\NCBI\PubChem\PCXml\Extensions.vb,31,0,5,26,1,0,0,2,0,1051,1.05 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\NCBI\PubChem\PCXml\PC-Compound.vb,30,0,8,22,3,4,0,1,0,791,791.00 B
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\NCBI\PubChem\Web\MetaInfoReader.vb,194,20,25,149,1,0,0,6,0,7411,7.41 KB
mzkit\src\metadb\Massbank\Massbank.vbproj,Massbank\Public\NCBI\PubChem\Web\Query\WebQuery.vb,123,18,23,82,5,6,2,9,0,4337,4.34 KB
